occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId,taxonConceptID,catalogNumber
ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1:Otu122,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Preemraff2_20200401_20200715,SAMEA7685894,2020-04-01/2020-07-15,98,DNA sequence reads,137,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914217,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,45G1 (http://marineregions.org/mrgid/42012),58.35405,11.43394,SE,SWC_Preemraff2,3,3,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Sessile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales fam Incertae sedis;Unknown Hypocreales fam Incertae sedis genus 1,urn:lsid:marinespecies.org:taxname:100012,Hypocreales,Order,Otu122,NCBI:5125,ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu171,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,3,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;Phaeococcomyces sp,,Phaeococcomyces,genus,Otu171,NCBI:13201,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu172,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,9,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Unknown Ascomycota class 1,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu172,NCBI:4890,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu703,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,3,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium,urn:lsid:marinespecies.org:taxname:437491,Eupenicillium,Genus,Otu703,NCBI:5073,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu693,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,4,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora minutissima,,Cladophialophora minutissima,species,Otu693,NCBI:408822,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu697,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,2,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes ord Incertae sedis;Pseudeurotiaceae;Pseudogymnoascus;Pseudogymnoascus appendiculatus,,Pseudogymnoascus appendiculatus,species,Otu697,NCBI:342667,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu358,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,12,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;unidentified (Ascomycota) class incertae sedis;unidentified (Ascomycota) order incertae sedis;unidentified (Ascomycota) family incertae sedis;unidentified (unidentified (unidentified (unidentified (Ascomycota))));Ascomycota sp,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu358,NCBI:4890,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu85,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,4,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;Mycosphaerella tassiana,urn:lsid:marinespecies.org:taxname:100511,Cladosporium herbarum,Species,Otu85,NCBI:29918,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu1510,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,2,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniastraceae;Pucciniastrum;Unknown Pucciniastrum species 1,,Pucciniastrum,genus,Otu1510,NCBI:60204,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu395,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,11,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Pholiota;Unknown Pholiota species 1,,Pholiota,genus,Otu395,NCBI:13205,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu415,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,6,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;Unknown Helgardia species 1,,Helgardia,genus,Otu415,NCBI:228665,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu461,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,4,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Devriesia;Devriesia sp,urn:lsid:marinespecies.org:taxname:988405,Devriesia,Genus,Otu461,NCBI:286563,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu263,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,4,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes ord Incertae sedis;Pseudeurotiaceae;Pseudeurotium,,Pseudeurotium,genus,Otu263,NCBI:95331,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu277,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,5,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes,urn:lsid:marinespecies.org:taxname:437254,Sordariomycetes,Class,Otu277,NCBI:147550,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu482,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,9,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Scheffersomyces;Scheffersomyces insectosa,,Scheffersomyces insectosa,species,Otu482,NCBI:1111082,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1:Otu3051,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685883,2020-02-13/2020-06-03,2,DNA sequence reads,80,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914206,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Unknown Malasseziaceae genus 1,,Malasseziaceae,family,Otu3051,NCBI:742845,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1:Otu822,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685884,2020-02-13/2020-06-03,2,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914207,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Lecanoromycetes;Caliciales;Caliciaceae;Amandinea;Amandinea punctata,urn:lsid:marinespecies.org:taxname:1485256,Amandinea punctata,Species,Otu822,NCBI:1518507,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1:Otu830,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685884,2020-02-13/2020-06-03,3,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914207,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Unknown Saccharomycetales family 2,urn:lsid:marinespecies.org:taxname:147580,Endomycetales,Order,Otu830,NCBI:4892,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1
ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1:Otu921,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg2_20200213_20200603,SAMEA7685884,2020-02-13/2020-06-03,2,DNA sequence reads,7,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914207,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1126278,12.2302732,SE,SWC_Varberg2,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma,urn:lsid:marinespecies.org:taxname:1485878,Hypocrea,Genus,Otu921,NCBI:5543,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1
ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1:Otu171,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg3_20200213_20200603,SAMEA7685886,2020-02-13/2020-06-03,4,DNA sequence reads,295,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914209,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1107004,12.2439775,SE,SWC_Varberg3,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,,Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces;Phaeococcomyces sp,,Phaeococcomyces,genus,Otu171,NCBI:13201,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1:Otu172,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg3_20200213_20200603,SAMEA7685886,2020-02-13/2020-06-03,107,DNA sequence reads,295,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914209,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1107004,12.2439775,SE,SWC_Varberg3,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Unknown Ascomycota class 1,urn:lsid:marinespecies.org:taxname:21891,Ascomycota,Phylum (Division),Otu172,NCBI:4890,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1
ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1:Otu1201,MaterialSample,ARMS-MBON,ARMS-MBON data on long-term monitoring of hard-bottom communities: ITS results from 2020-2022,present,ARMS_SWC_Varberg3_20200213_20200603,SAMEA7685886,2020-02-13/2020-06-03,2,DNA sequence reads,295,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4914209,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_002/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2% | Unite db v7.2 ; swarm2 d = 10,43G2 (http://marineregions.org/mrgid/42108),57.1107004,12.2439775,SE,SWC_Varberg3,2,2,Industrial port; industrial; 9.2 - Subtidal Rock and Rocky Reefs,uncertain classification (not marine),Was a crate cover used when retrieving the unit: not provided; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_002,Eukaryota;Opisthokonta;Fungi;Ascomycota;Dothideomycetes;Unknown Dothideomycetes order 5,urn:lsid:marinespecies.org:taxname:147577,Dothideomycetes,Class,Otu1201,NCBI:147541,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1
